MIDPNT_LON, ALLVEH_AMPEAK, FLOW, LABEL, ALLVEHS_AADT, LOCATION_ID, ALLVEH_PMPEAK, YR,MIDPNT_LAT, GROWTH_RATE, OBJECTID
144.9911387,,WEST BOUND,"2,900* (3% 100*) WEST BOUND",2900,13589,,2017,-37.81094628,0.006,364073
145.3242181,,WEST BOUND,"4,500* (6% 263*) WEST BOUND",4500,13389,,2017,-38.01450437,0.022,364074
144.9575562,,WEST BOUND,"7,500* (4% 305*) WEST BOUND",7500,13426,,2017,-37.7997167,0,364075
144.8183763,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13630,,2017,-37.62762182,0.025,364076
145.1679734,,WEST BOUND,192* (6% 11*) WEST BOUND,192,14017,,2017,-37.62781843,0.019,364078
144.8321438,,NORTH EAST BOUND,"14,000* (4% 533*) NORTH EAST BOUND",14000,13637,,2017,-37.78779808,-0.004,364079
145.3504029,,WEST BOUND,"8,900* (6% 522*) WEST BOUND",8900,14023,,2017,-37.75903083,0.02,364080
145.2098965,,NORTH BOUND,"5,800* (4% 236*) NORTH BOUND",5800,14024,,2017,-37.74739264,-0.004,364081
145.1543949,,WEST BOUND,"3,400* (2% 64*) WEST BOUND",3400,14026,,2017,-37.8454134,0.001,364082
145.1670659,,NORTH BOUND,258* (6% 15*) NORTH BOUND,258,13023,,2017,-38.3387871,0.024,364083
145.0252838,,WEST BOUND,"4,000* (2% 95*) WEST BOUND",4000,13664,,2017,-37.86960341,-0.004,364084
145.1322653,,NORTH WEST BOUND,"1,900* (6% 113*) NORTH WEST BOUND",1900,14051,,2017,-37.63944204,0.021,364085
145.3503999,,WEST BOUND,"12,000* (6% 713*) WEST BOUND",12000,13044,,2017,-37.75903099,0.032,364086
145.3692397,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13669,,2017,-37.88488926,0.025,364087
145.3646249,,WEST BOUND,"4,000* (6% 232*) WEST BOUND",4000,14057,,2017,-38.05226565,0.028,364088
145.2172423,,NORTH BOUND,765* (2% 16*) NORTH BOUND,765,13050,,2017,-37.75933794,-0.004,364090
145.0163108,,NORTH BOUND,"7,400* (4% 300*) NORTH BOUND",7400,13679,,2017,-37.8791541,-0.004,364091
144.9588927,,WEST BOUND,"9,800* (4% 396*) WEST BOUND",9800,13474,,2017,-37.81103872,-0.003,364092
145.1608969,,NORTH WEST BOUND,"5,400* (4% 218*) NORTH WEST BOUND",5400,13689,,2017,-37.9555032,0.006,364093
144.5266576,,WEST BOUND,440* (6% 25*) WEST BOUND,440,13692,,2017,-37.96754627,0.009,364094
145.1218238,,NORTH EAST BOUND,"3,500* (6% 205*) NORTH EAST BOUND",3500,14817,,2017,-38.19540731,0.025,364095
145.1876221,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13774,,2017,-38.33879139,0.025,364096
145.1346464,,NORTH BOUND,"2,100* (6% 123*) NORTH BOUND",2100,13779,,2017,-37.62574031,0.011,364097
145.3777612,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13668,,2017,-37.8866411,0.025,364099
144.9652687,,NORTH EAST BOUND,"1,900* (3% 63*) NORTH EAST BOUND",1900,14056,,2017,-37.82304785,-0.004,364100
145.0403792,,WEST BOUND,"1,700* (3% 56*) WEST BOUND",1700,14059,,2017,-37.79145399,-0.003,364101
145.2172987,,NORTH BOUND,765* (2% 16*) NORTH BOUND,765,13049,,2017,-37.77156811,-0.004,364102
145.014945,,NORTH BOUND,"7,300* (4% 281*) NORTH BOUND",7300,13053,,2017,-37.88603441,-0.004,364103
145.0214447,525,NORTH BOUND,"4,300 (4% 176*) NORTH BOUND",4300,13682,350,2017,-37.85049878,0.013,364104
144.9613635,,WEST BOUND,"12,000* (4% 487*) WEST BOUND",12000,14068,,2017,-37.81031534,-0.007,364105
145.1691012,,NORTH WEST BOUND,"3,900* (4% 160*) NORTH WEST BOUND",3900,14071,,2017,-37.96170146,0.008,364106
144.5279689,,WEST BOUND,440* (6% 25*) WEST BOUND,440,13691,,2017,-37.96749271,0.009,364107
144.9773562,,WEST BOUND,"13,000* (4% 546*) WEST BOUND",13000,14809,,2017,-37.81551252,-0.011,364108
145.139776,,NORTH BOUND,"4,800* (3% 121*) NORTH BOUND",4800,14422,,2017,-38.04401719,0,364109
144.878261,,WEST BOUND,"6,200* (3% 210*) WEST BOUND",6200,14182,,2017,-37.71587045,-0.003,364110
144.8183764,,NORTH BOUND,288* (6% 16*) NORTH BOUND,288,14813,,2017,-37.6276209,0.028,364111
145.1500327,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,14429,,2017,-37.81741966,-0.002,364112
145.5185815,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13771,,2017,-37.6517768,0.025,364113
144.9311841,,WEST BOUND,"2,700* (4% 111*) WEST BOUND",2700,14819,,2017,-37.7438061,-0.006,364114
144.954591,,WEST BOUND,"7,500* (3% 254*) WEST BOUND",7500,13782,,2017,-37.83221324,-0.004,364116
144.9452503,,SOUTH BOUND,"20,000* (7% 1,400*) SOUTH BOUND",20000,14435,,2017,-37.81209329,0.015,364117
144.9447949,,SOUTH BOUND,"19,000* (20% 3,700*) SOUTH BOUND",19000,15380,,2017,-37.54559343,0.044,364118
145.0949337,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13009,,2017,-37.52693717,0.025,364119
145.1455968,,WEST BOUND,"3,000* (6% 176*) WEST BOUND",3000,13627,,2017,-38.28467827,0.014,364120
144.8283841,,NORTH BOUND,"13,000* (3% 363*) NORTH BOUND",13000,14009,,2017,-37.71611017,0.018,364121
145.1968691,,WEST BOUND,"6,900* (6% 448*) WEST BOUND",6900,14018,,2017,-38.10249611,0.02,364123
144.8321452,,WEST BOUND,"3,700* (4% 149*) WEST BOUND",3700,13015,,2017,-37.78779555,-0.004,364124
145.3416329,,NORTH BOUND,"5,500* (6% 322*) NORTH BOUND",5500,13017,,2017,-38.00031519,0.016,364125
144.8304009,,NORTH WEST BOUND,"14,000* (4% 533*) NORTH WEST BOUND",14000,13434,,2017,-37.78473926,-0.004,364126
144.9954532,,WEST BOUND,"1,200* (3% 41*) WEST BOUND",1200,13435,,2017,-37.89230965,-0.011,364127
145.1669891,,NORTH BOUND,"1,300* (6% 74*) NORTH BOUND",1300,13025,,2017,-38.29992838,0.033,364128
145.0052558,,NORTH BOUND,"9,700* (4% 393*) NORTH BOUND",9700,13438,,2017,-37.73077846,-0.003,364129
144.9916989,,WEST BOUND,"3,200* (3% 110*) WEST BOUND",3200,13441,,2017,-37.81496212,-0.008,364130
145.1455975,,WEST BOUND,"1,900* (6% 110*) WEST BOUND",1900,14040,,2017,-38.30008775,0.028,364131
144.9194324,,WEST BOUND,"4,200* (3% 141*) WEST BOUND",4200,13445,,2017,-37.76656067,-0.002,364132
144.9787305,,NORTH WEST BOUND,"6,100* (3% 208*) NORTH WEST BOUND",6100,12921,,2017,-37.86748423,-0.004,364133
144.9835513,,WEST BOUND,"8,800* (4% 357*) WEST BOUND",8800,12714,,2017,-37.81041184,-0.004,364134
145.0007169,,WEST BOUND,"4,900* (4% 199*) WEST BOUND",4900,12927,,2017,-37.86263433,-0.009,364135
144.8506909,,WEST BOUND,"30,000* (6% 1,800*) WEST BOUND",30000,12931,,2017,-37.67246403,0.027,364136
144.991211,364,WEST BOUND,"5,100 (4% 212*) WEST BOUND",5100,12722,360,2017,-37.76838616,0.003,364137
145.0436515,594,NORTH BOUND,"8,400 (4% 341*) NORTH BOUND",8400,12335,619,2017,-37.8298571,0.005,364138
145.0696752,,NORTH WEST BOUND,"5,800* (4% 236*) NORTH WEST BOUND",5800,12937,,2017,-37.98186338,-0.004,364140
144.9901291,,NORTH BOUND,"8,800* (4% 355*) NORTH BOUND",8800,12940,,2017,-37.70721811,-0.004,364141
144.8972776,,WEST BOUND,"4,600* (4% 188*) WEST BOUND",4600,12343,,2017,-37.79950042,-0.026,364142
145.0015714,,WEST BOUND,"5,800* (4% 236*) WEST BOUND",5800,12945,,2017,-37.90540061,-0.004,364143
145.1364443,,WEST BOUND,"5,800* (4% 236*) WEST BOUND",5800,12733,,2017,-38.14403472,-0.004,364144
145.2313692,,WEST BOUND,"7,200* (3% 226*) WEST BOUND",7200,12351,,2017,-37.81580916,-0.004,364145
145.3685035,,NORTH WEST BOUND,"3,500* (6% 205*) NORTH WEST BOUND",3500,13695,,2017,-37.91385745,0.025,364146
144.9272453,,NORTH WEST BOUND,"2,900* (6% 169*) NORTH WEST BOUND",2900,13698,,2017,-38.35639631,0.027,364147
145.5557448,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13061,,2017,-37.7953168,0.025,364148
144.9701313,,NORTH BOUND,"11,000* (4% 450*) NORTH BOUND",11000,13065,,2017,-37.7818188,-0.002,364149
145.2895725,,NORTH BOUND,"3,400* (2% 82*) NORTH BOUND",3400,13702,,2017,-37.7628191,-0.001,364150
144.9718107,,EAST BOUND,638* (6% 37*) EAST BOUND,638,13072,,2017,-38.39871025,0.025,364152
145.3158905,,NORTH BOUND,"4,900* (6% 287*) NORTH BOUND",4900,13495,,2017,-37.7584343,0.019,364153
144.9899289,,WEST BOUND,"2,800* (3% 95*) WEST BOUND",2800,13496,,2017,-37.89570757,-0.011,364154
145.1765842,,NORTH BOUND,"7,100* (6% 400*) NORTH BOUND",7100,13503,,2017,-38.14231085,0.033,364156
145.4752106,,NORTH BOUND,"2,900* (6% 167*) NORTH BOUND",2900,13505,,2017,-38.07117065,0.037,364157
145.0754284,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13089,,2017,-38.35366166,0.025,364159
145.0446956,,NORTH BOUND,"5,500* (2% 86*) NORTH BOUND",5500,14709,,2017,-37.87784611,-0.004,364160
144.952576,,WEST BOUND,"4,900* (3% 166*) WEST BOUND",4900,14102,,2017,-37.80338136,-0.009,364161
144.9613729,,NORTH BOUND,"13,000* (4% 533*) NORTH BOUND",13000,14715,,2017,-37.8199893,-0.016,364162
144.5643851,,NORTH BOUND,"3,400* (6% 198*) NORTH BOUND",3400,13144,,2017,-37.70485608,0.024,364164
144.871669,,NORTH BOUND,"6,400* (3% 218*) NORTH BOUND",6400,14723,,2017,-37.8006241,0.103,364166
145.1854135,,NORTH BOUND,"2,200* (5% 105*) NORTH BOUND",2200,13151,,2017,-37.8175386,-0.09,364167
145.0561814,,NORTH BOUND,"4,500* (3% 153*) NORTH BOUND",4500,14114,,2017,-37.93575739,-0.003,364168
144.9672023,,NORTH BOUND,"9,600* (4% 355*) NORTH BOUND",9600,14731,,2017,-37.8108425,0,364169
145.1935656,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13157,,2017,-38.30668308,0.025,364170
145.3712731,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,14736,,2017,-37.87692348,0.025,364171
145.4377683,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13162,,2017,-37.76756782,0.025,364172
145.0025032,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,14355,,2017,-38.4032043,0.025,364173
145.1225547,251,NORTH BOUND,"2,300 (3% 77*) NORTH BOUND",2300,13448,229,2017,-37.97580499,-0.003,364174
144.9014374,,NORTH BOUND,"3,900* (3% 127*) NORTH BOUND",3900,13453,,2017,-37.80431749,-0.008,364175
145.3525988,,WEST BOUND,"7,900* (6% 461*) WEST BOUND",7900,13039,,2017,-38.02440877,0.012,364176
144.9817808,513,WEST BOUND,"6,700 (4% 274*) WEST BOUND",6700,13041,405,2017,-37.86409876,-0.023,364177
144.9091106,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13666,,2017,-38.35424971,0.025,364178
145.2268377,,WEST BOUND,"17,000* (4% 708*) WEST BOUND",17000,12710,,2017,-38.0335173,0.014,364181
144.991084,,WEST BOUND,"7,500* (3% 206*) WEST BOUND",7500,12712,,2017,-37.81125711,0.004,364182
144.9448606,206,WEST BOUND,"2,900 (4% 116*) WEST BOUND",2900,12326,226,2017,-37.75866794,-0.004,364183
145.157241,,NORTH EAST BOUND,"3,500* (6% 205*) NORTH EAST BOUND",3500,12926,,2017,-38.39261925,0.025,364184
144.9916079,,WEST BOUND,"4,800* (4% 193*) WEST BOUND",4800,13297,,2017,-37.86146442,-0.004,364185
145.4938176,,NORTH WEST BOUND,"2,600* (6% 154*) NORTH WEST BOUND",2600,13302,,2017,-38.02834027,0.026,364186
145.5675047,,SOUTH WEST BOUND,"3,500* (6% 205*) SOUTH WEST BOUND",3500,12954,,2017,-37.95555534,0.025,364187
145.0459745,,WEST BOUND,"4,200* (6% 246*) WEST BOUND",4200,13331,,2017,-38.24627743,0.027,364189
144.8316795,,WEST BOUND,"8,200* (4% 334*) WEST BOUND",8200,12742,,2017,-37.76452065,0.009,364190
144.8018859,,WEST BOUND,"4,000* (3% 136*) WEST BOUND",4000,13337,,2017,-37.73693056,-0.002,364191
144.9725952,300,WEST BOUND,"4,400 (4% 179*) WEST BOUND",4400,13340,360,2017,-37.7665598,0.004,364192
144.6959383,,WEST BOUND,"9,100* (6% 534*) WEST BOUND",9100,12363,,2017,-37.80501847,0.027,364193
144.960679,,WEST BOUND,"3,800* (3% 128*) WEST BOUND",3800,13344,,2017,-37.81496631,-0.007,364194
144.9617822,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,12753,,2017,-37.8043949,-0.002,364195
145.0957351,,WEST BOUND,"3,900* (5% 210*) WEST BOUND",3900,12370,,2017,-37.60063571,0.028,364196
144.8590733,,WEST BOUND,"3,100* (6% 179*) WEST BOUND",3100,12973,,2017,-38.39895899,0.034,364198
144.7301165,,WEST BOUND,244* (6% 14*) WEST BOUND,244,12975,,2017,-37.63549999,0.024,364199
144.9880067,,WEST BOUND,"4,700* (3% 129*) WEST BOUND",4700,13508,,2017,-37.7510472,-0.004,364200
145.3392594,,NORTH BOUND,"1,500* (4% 61*) NORTH BOUND",1500,13722,,2017,-37.80147701,0.029,364201
144.7012784,,NORTH BOUND,"8,800* (6% 517*) NORTH BOUND",8800,13514,,2017,-37.87942887,0.03,364204
145.1147574,,NORTH BOUND,"1,800* (3% 62*) NORTH BOUND",1800,14279,,2017,-37.6998889,-0.005,364205
144.6483007,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13517,,2017,-37.53928142,0.025,364206
144.5039217,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13106,,2017,-37.74337516,0.025,364208
144.9963268,,NORTH BOUND,"6,000* (3% 163*) NORTH BOUND",6000,13527,,2017,-37.8877034,-0.003,364209
144.8949741,,WEST BOUND,"3,500* (2% 75*) WEST BOUND",3500,13532,,2017,-37.84540384,0.008,364211
144.9490526,,WEST BOUND,"3,400* (3% 116*) WEST BOUND",3400,13112,,2017,-37.73600808,-0.039,364212
145.3917678,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13535,,2017,-37.92348625,0.025,364213
144.9838412,,WEST BOUND,"3,400* (3% 114*) WEST BOUND",3400,14740,,2017,-37.78330761,0.005,364214
144.9842713,342,NORTH BOUND,"6,800 (4% 275*) NORTH BOUND",6800,14126,800,2017,-37.798959,0.017,364215
144.8971714,,WEST BOUND,"5,600* (7% 405*) WEST BOUND",5600,13171,,2017,-37.81437477,0.01,364216
144.557889,,WEST BOUND,"2,500* (7% 170*) WEST BOUND",2500,14357,,2017,-38.25955149,0.013,364217
144.9851429,,NORTH BOUND,"3,500* (4% 143*) NORTH BOUND",3500,14127,,2017,-37.7938972,0,364218
145.1658619,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,14131,,2017,-38.3535178,0.025,364219
144.9727341,,NORTH BOUND,"5,800* (4% 236*) NORTH BOUND",5800,13173,,2017,-37.81068619,-0.004,364220
145.0008965,,SOUTH WEST BOUND,"1,300* (1% 15*) SOUTH WEST BOUND",1300,14369,,2017,-37.90673112,0,364221
144.8345296,,NORTH WEST BOUND,"3,700* (4% 149*) NORTH WEST BOUND",3700,14758,,2017,-37.78884265,-0.004,364222
145.3696997,,NORTH BOUND,"3,400* (6% 197*) NORTH BOUND",3400,14139,,2017,-38.05235849,0.028,364223
145.1271951,,NORTH BOUND,100* (5% 5*) NORTH BOUND,100,14767,,2017,-38.2846924,0.014,364224
144.8310666,,NORTH WEST BOUND,"2,400* (3% 60*) NORTH WEST BOUND",2400,14376,,2017,-37.78837445,-0.004,364225
144.9638252,,NORTH BOUND,"2,900* (2% 66*) NORTH BOUND",2900,14150,,2017,-37.80959206,-0.042,364227
145.2374667,,WEST BOUND,"15,000* (3% 505*) WEST BOUND",15000,12489,,2017,-37.97263539,-0.009,364228
145.1274456,,NORTH WEST BOUND,"3,800* (6% 235*) NORTH WEST BOUND",3800,11590,,2017,-38.14043996,-0.004,364229
144.9582956,637,NORTH BOUND,"13,000 (6% 784*) NORTH BOUND",13000,12159,1100,2017,-37.79372004,-0.007,364231
145.2271446,,SOUTH WEST BOUND,"11,000* (6% 666*) SOUTH WEST BOUND",11000,10828,,2017,-37.8489098,-0.003,364232
145.2922248,,NORTH BOUND,"5,800* (6% 332*) NORTH BOUND",5800,11188,,2017,-37.78786892,-0.027,364233
145.2162476,,SOUTH BOUND,"6,600* (8% 495*) SOUTH BOUND",6600,11395,,2017,-37.68795408,0.001,364234
145.5082396,,WEST BOUND,"1,400* (4% 60*) WEST BOUND",1400,10833,,2017,-37.65566305,0.001,364235
144.8632768,,NORTH BOUND,"9,800* (6% 627*) NORTH BOUND",9800,12131,,2017,-37.79284905,0.014,364237
145.0193475,,WEST BOUND,"3,800* (4% 160*) WEST BOUND",3800,14354,,2017,-37.77170884,0.004,364239
144.5360111,,WEST BOUND,"2,500* (7% 170*) WEST BOUND",2500,14356,,2017,-38.25761594,0.013,364240
145.0233631,,NORTH BOUND,816* (6% 47*) NORTH BOUND,816,13167,,2017,-38.38188078,0.024,364241
144.9825865,,NORTH BOUND,"4,000* (4% 163*) NORTH BOUND",4000,13169,,2017,-37.80872696,-0.011,364242
144.8696895,,WEST BOUND,"5,500* (9% 499*) WEST BOUND",5500,14362,,2017,-37.81107446,0.01,364243
145.176252,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,14132,,2017,-38.34000806,0.025,364244
145.1768291,,SOUTH WEST BOUND,"4,400* (2% 108*) SOUTH WEST BOUND",4400,14366,,2017,-37.81323751,-0.028,364245
144.9919341,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,13176,,2017,-37.84935124,-0.002,364246
144.5750591,,NORTH BOUND,"2,000* (6% 116*) NORTH BOUND",2000,14759,,2017,-37.70299544,-0.078,364247
145.1993531,,WEST BOUND,"6,900* (3% 207*) WEST BOUND",6900,14374,,2017,-37.77180695,-0.003,364249
145.1271983,,NORTH BOUND,100* (5% 5*) NORTH BOUND,100,14768,,2017,-38.25563067,0.014,364250
144.6670221,,NORTH BOUND,"9,900* (6% 582*) NORTH BOUND",9900,14154,,2017,-37.86087414,0.044,364251
145.1408992,,SOUTH WEST BOUND,"5,800* (4% 236*) SOUTH WEST BOUND",5800,14385,,2017,-38.04357063,-0.004,364252
144.9580988,,NORTH BOUND,935* (3% 31*) NORTH BOUND,935,12777,,2017,-37.83372136,-0.005,364253
145.3035353,,NORTH WEST BOUND,"4,700* (6% 277*) NORTH WEST BOUND",4700,12984,,2017,-38.04407557,0.027,364254
144.9956157,,NORTH BOUND,"9,200* (4% 375*) NORTH BOUND",9200,12384,,2017,-37.83950174,-0.007,364255
145.0106659,,NORTH BOUND,"8,300* (4% 339*) NORTH BOUND",8300,12990,,2017,-37.71179961,-0.004,364256
144.9525765,,NORTH BOUND,"1,100* (3% 37*) NORTH BOUND",1100,12385,,2017,-37.8033815,0,364257
144.8644094,,WEST BOUND,"3,100* (4% 125*) WEST BOUND",3100,13932,,2017,-37.78660689,-0.012,364258
145.2160356,,NORTH BOUND,"3,400* (4% 138*) NORTH BOUND",3400,12792,,2017,-37.97697471,-0.004,364259
144.5681736,,NORTH BOUND,"1,100* (6% 65*) NORTH BOUND",1100,13546,,2017,-37.6119826,0.017,364260
145.3042877,,NORTH BOUND,"5,800* (6% 339*) NORTH BOUND",5800,12397,,2017,-37.82153664,0.006,364261
145.1440301,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,13304,,2017,-37.57261059,0.025,364266
145.1484888,,WEST BOUND,"3,800* (3% 129*) WEST BOUND",3800,12334,,2017,-37.97102725,0.024,364267
145.545242,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,12338,,2017,-37.68628082,0.025,364269
145.0287893,,NORTH BOUND,"6,600* (2% 126*) NORTH BOUND",6600,12939,,2017,-37.8877663,-0.008,364270
145.190704,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,12942,,2017,-38.29012211,0.025,364271
145.0325143,,WEST BOUND,"3,600* (4% 149*) WEST BOUND",3600,13321,,2017,-38.22382396,0.03,364272
145.0845339,,WEST BOUND,"5,700* (1% 78*) WEST BOUND",5700,12347,,2017,-37.87717484,-0.021,364273
145.1368108,,NORTH WEST BOUND,"5,800* (4% 236*) NORTH WEST BOUND",5800,13325,,2017,-38.14414535,-0.004,364274
145.2306118,,EAST BOUND,"5,900* (4% 239*) EAST BOUND",5900,13328,,2017,-37.8157593,0.008,364275
145.4732061,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,12952,,2017,-37.79938808,0.025,364276
144.9739525,,WEST BOUND,"7,800* (3% 263*) WEST BOUND",7800,12400,,2017,-37.81331564,-0.004,364278
144.9385099,,NORTH BOUND,"4,000* (7% 287*) NORTH BOUND",4000,13550,,2017,-37.74581312,-0.004,364279
145.1691019,,NORTH BOUND,"5,800* (4% 233*) NORTH BOUND",5800,13944,,2017,-37.9617047,-0.013,364280
144.8812575,,WEST BOUND,"11,000* (9% 954*) WEST BOUND",11000,11885,,2017,-37.80208482,0.008,364281
144.906357,,SOUTH BOUND,"7,200* (9% 649*) SOUTH BOUND",7200,11888,,2017,-37.80054776,0.014,364282
144.9722435,,NORTH WEST BOUND,"18,000* (3% 454*) NORTH WEST BOUND",18000,11323,,2017,-37.83280984,-0.005,364284
144.9956203,623,WEST BOUND,"8,200 (6% 509*) WEST BOUND",8200,11531,462,2017,-37.8395023,-0.004,364288
145.1188525,,NORTH BOUND,"6,100* (6% 374*) NORTH BOUND",6100,11533,,2017,-37.79574275,-0.001,364289
144.9950888,,SOUTH WEST BOUND,"8,300* (17% 1,400*) SOUTH WEST BOUND",8300,12051,,2017,-37.41793568,0.011,364294
144.9442146,,SOUTH BOUND,"13,000* (7% 916*) SOUTH BOUND",13000,12054,,2017,-37.59963967,-0.007,364295
144.9585787,,SOUTH BOUND,"29,000* (9% 2,600*) SOUTH BOUND",29000,12615,,2017,-37.69172225,0.003,364296
144.9667987,,SOUTH BOUND,"11,000* (3% 350*) SOUTH BOUND",11000,12818,,2017,-37.7401697,0.004,364297
145.0449362,,WEST BOUND,"31,000* (4% 1,200*) WEST BOUND",31000,12188,,2017,-37.87612734,0,364298
145.0013273,,WEST BOUND,"33,000* (3% 949*) WEST BOUND",33000,12190,,2017,-37.85917357,-0.002,364299
145.0790069,,WEST BOUND,"2,300* (6% 137*) WEST BOUND",2300,12957,,2017,-38.25466242,0.032,364300
144.8310717,,NORTH EAST BOUND,"5,800* (4% 236*) NORTH EAST BOUND",5800,12741,,2017,-37.76479155,-0.004,364301
145.1329617,,WEST BOUND,"4,300* (6% 254*) WEST BOUND",4300,12765,,2017,-38.23255436,0.056,364302
145.3288265,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,12977,,2017,-37.80024751,0.025,364303
144.9647333,,NORTH BOUND,"4,000* (3% 136*) NORTH BOUND",4000,12979,,2017,-37.8047291,-0.002,364304
144.7398122,,NORTH BOUND,"12,000* (4% 504*) NORTH BOUND",12000,12774,,2017,-37.75460082,0.065,364305
144.9903498,,NORTH BOUND,"4,800* (4% 196*) NORTH BOUND",4800,12779,,2017,-37.8683656,-0.004,364306
145.0681305,,WEST BOUND,"4,100* (4% 167*) WEST BOUND",4100,12782,,2017,-37.73014506,-0.004,364307
144.663233,,NORTH WEST BOUND,"10,000* (6% 585*) NORTH WEST BOUND",10000,13925,,2017,-37.89854621,0.023,364308
145.2449773,,NORTH BOUND,"5,700* (6% 332*) NORTH BOUND",5700,12790,,2017,-37.9417391,0.023,364310
145.0138234,,NORTH BOUND,711* (3% 24*) NORTH BOUND,711,12390,,2017,-37.84178287,-0.016,364311
145.2880602,,NORTH BOUND,"12,000* (5% 579*) NORTH BOUND",12000,12098,,2017,-38.12110464,0.023,364312
145.0222742,,WEST BOUND,"8,400* (6% 520*) WEST BOUND",8400,12453,,2017,-37.69609897,-0.003,364317
144.9637766,,NORTH WEST BOUND,"20,000* (5% 1,100*) NORTH WEST BOUND",20000,11972,,2017,-37.82954349,-0.013,364319
145.4231195,,WEST BOUND,"5,000* (5% 232*) WEST BOUND",5000,11401,,2017,-37.92914831,0.015,364325
144.5666736,,NORTH BOUND,"9,800* (6% 577*) NORTH BOUND",9800,12795,,2017,-37.6921735,0.024,364326
144.9585614,,NORTH EAST BOUND,"3,600* (4% 145*) NORTH EAST BOUND",3600,12399,,2017,-37.79344825,0.002,364327
145.0643846,,NORTH WEST BOUND,"4,000* (3% 136*) NORTH WEST BOUND",4000,12800,,2017,-37.98125809,-0.002,364328
145.1667652,,NORTH BOUND,"8,500* (4% 344*) NORTH BOUND",8500,12402,,2017,-37.9733049,-0.004,364329
144.9825899,,NORTH WEST BOUND,"3,200* (3% 110*) NORTH WEST BOUND",3200,14296,,2017,-37.88221881,-0.004,364330
145.0104876,,NORTH BOUND,"6,500* (4% 263*) NORTH BOUND",6500,13117,,2017,-37.86041694,-0.006,364331
145.1240991,,WEST BOUND,"5,800* (4% 236*) WEST BOUND",5800,14301,,2017,-38.16654061,-0.004,364332
145.3018959,,WEST BOUND,"4,800* (4% 200*) WEST BOUND",4800,13125,,2017,-38.01807919,0.023,364334
145.1461793,,WEST BOUND,"3,500* (6% 205*) WEST BOUND",3500,14691,,2017,-38.3910214,0.025,364335
145.4647395,,WEST BOUND,709* (6% 41*) WEST BOUND,709,14092,,2017,-37.94696476,0.03,364336
145.3646083,,NORTH BOUND,"3,500* (6% 205*) NORTH BOUND",3500,13130,,2017,-37.8634367,0.025,364337
145.1429294,,WEST BOUND,"12,000* (6% 749*) WEST BOUND",12000,11406,,2017,-37.90125513,-0.006,364345
145.0595398,,WEST BOUND,"9,600* (6% 596*) WEST BOUND",9600,11412,,2017,-37.86002068,-0.011,364346
145.0206758,896,WEST BOUND,"8,800 (6% 543*) WEST BOUND",8800,10852,577,2017,-37.85551768,-0.009,364347
145.3042908,,WEST BOUND,"18,000* (11% 2,000*) WEST BOUND",18000,10857,,2017,-37.82153708,0.011,364348
145.2373352,,WEST BOUND,"20,000* (6% 1,200*) WEST BOUND",20000,10859,,2017,-37.83236458,0.03,364349
145.121826,,WEST BOUND,"15,000* (6% 920*) WEST BOUND",15000,11204,,2017,-37.82874014,-0.006,364350
145.1040197,2100,NORTH BOUND,"19,000 (8% 1,500*) NORTH BOUND",19000,11207,1100,2017,-38.00703056,-0.004,364351
145.1190611,536,NORTH BOUND,"8,000 (9% 728*) NORTH BOUND",8000,11422,634,2017,-37.92856126,-0.016,364352
145.1323943,,NORTH BOUND,"15,000* (6% 926*) NORTH BOUND",15000,11778,,2017,-37.85188223,-0.001,364353
145.1791548,1000,NORTH WEST BOUND,"12,000 (6% 717*) NORTH WEST BOUND",12000,11785,964,2017,-37.79647749,-0.008,364354
145.1023546,,WEST BOUND,"16,000* (2% 382*) WEST BOUND",16000,10871,,2017,-37.78888083,0.011,364355
